armor	classs	commondrop	displayid	dps	flags2	id	level	name	reqclass	reqlevel	reqrace	side	slot	slotbak	source__001	source__002	sourcemore__bd	sourcemore__c	sourcemore__c2	sourcemore__icon	sourcemore__dd	sourcemore__n	sourcemore__s	sourcemore__t	sourcemore__ti	sourcemore__z	speed	subclass	firstseenpatch	popularity	contentPhase
	2		32571	35	8192	19993	68	5Hoodoo Hunting Bow		60			15	15	2							Wushoolay		1	15085	1977	2.8	2	0	111	4
	2		32079	32.29	8192	19558	63	5Outrider's Bow		58			15	15													2.4	2	0	111	3
	2		32079	27.5	8192	19559	53	5Outrider's Bow		48			15	15													2.4	2	0	104	3
	2		28547	30.74	8192	20663	60	5Deep Strike Bow		55			15	15	2							Earthen Templar		1	15307		2.7	2	0	96	4
	2		28543	23.7	8192	15291	51	6Harpy Needler		46			15	15	2												2.7	2	0	93	1
	2		32081	27.5	8192	19563	53	5Outrunner's Bow		48			15	15													2.4	2	0	82	3
	2		28515	24.64	8192	15294	53	6Siege Bow		48			15	15	2												2.8	2	0	57	1
	2		3186	3.89	8192	4763	9	6Blackwood Recurve Bow		4			15	15													2.7	2	0	57	1
	2		31240	30.65	8192	18729	60	5Screeching Bow		55			15	15	2		1				-1	Baroness Anastari		1	10436	2017	2.3	2	0	55	1
	2		28547	25.65	8192	15295	55	6Quillfire Bow		50			15	15	2												2.3	2	0	54	1
	2		28309	30.22	8192	15289	65	6Archstrike Bow		60			15	15	2											1977	2.3	2	0	53	1
	2		33068	27.39	8192	20646	59	6Sandstrider's Mark		54			15	15	4			1377	1			"Wanted - Deathclasp, Terror of the Sands"		5	8283		2.3	2	0	53	4
	2		28545	29.41	8192	15296	63	6Hawkeye Bow		58			15	15	2												1.7	2	0	45	1
	2		20713	6.14	8192	5748	16	6Centaur Longbow		11			15	15													2.2	2	0	42	1
	2		28322	28.27	8192	15288	61	6Blasthorn Bow		56			15	15	2												2.6	2	0	37	1
	2		8106	1.52	8192	2504	2	7Worn Shortbow					15	15	5												2.3	2	0	34	1
	2		25603	27.81	8192	13175	60	6Voone's Twitchbow		55			15	15	2		1				-1	War Master Voone		1	9237	1583	1.6	2	0	27	1
	2	TRUE	20660	7.6	8192	3778	31	8Taut Compound Bow		26			15	15	2												2.5	2	0	27	1
	2		20723	1.75	8192	2505	4	7Polished Shortbow					15	15	5												2	2	0	26	1
	2		18343	2.25	8192	8179	6	7Cadet's Bow					15	15	2												2	2	0	25	1
	2		8106	27.95	8192	18482	60	6Ogre Toothpick Shooter		55			15	15	2						-1					2557	2.2	2	0	21	2
	2	TRUE	20668	6.79	8192	2785	28	8Stiff Recurve Bow		23			15	15	2												2.8	2	0	20	1
	2	TRUE	20712	4.41	8192	2780	19	8Light Hunting Bow		14			15	15	2												1.7	2	0	18	1
	2	TRUE	2787	3.33	8192	2777	13	8Feeble Shortbow		8			15	15	2												1.8	2	0	18	1
	2		8104	13.04	8192	3028	34	7Longbow		29			15	15													2.3	2	0	15	1
	2		20550	1.11	8192	14394	1	7Durability Bow					15	15													1.8	2	0	15	1
	2	TRUE	20550	12.22	8192	4025	45	8Balanced Long Bow		40			15	15	2												1.8	2	0	14	1
	2		28235	2.22	8192	12449	5	7Primitive Bow					15	15													2.7	2	0	14	1
	2	TRUE	2786	1.96	8192	2773	8	8Cracked Shortbow		3			15	15	2	21											2.3	2	0	13	1
	2		20723	2.17	8192	12447	5	7Thistlewood Bow					15	15													2.3	2	0	12	1
	2	TRUE	20671	5.63	8192	2782	24	8Mishandled Recurve Bow		19			15	15	2												2.4	2	0	11	1
	2	TRUE	20550	15.2	8192	13824	55	8Recurve Long Bow		45			15	15	2												2.5	2	0	8	1
	2		22929	30.31	8192	12651	59	5Blackcrow		54			15	26	2		1				-1	Shadow Hunter Vosh'gajin		1	9236	1583	3.2	18	0	4368	1
	2		31239	31.21	8192	18738	61	5Carapace Spine Crossbow		56			15	26	2		1				-1	Nerub'enkan		1	10437	2017	3.3	18	0	2004	1
	2		25607	21.25	8192	13038	40	5Swiftwind		35			15	26	2												2	18	0	1495	1
	2		22929	15.89	8192	13037	32	5Crystalpine Stinger		27			15	26	2												2.8	18	0	801	1
	2		32146	32.27	8192	19107	63	5Bloodseeker		51			15	26	4											2597	3.3	18	0	707	3
	2		32763	45.59	8192	19361	77	"4Ashjre'thul, Crossbow of Smiting"		60			15	26	2		1					Chromaggus		1	14020	2677	3.4	18	0	693	3
	2		35253	57.19	8192	22812	89	4Nerubian Slavemaker		60			15	26													3.2	18	0	680	6
	2		22929	28.87	8192	13040	56	5Heartseeking Crossbow		51			15	26	2												3.1	18	0	628	1
	2		25608	25.19	8192	13039	48	5Skull Splitting Crossbow		43			15	26	2												2.6	18	0	510	1
	2		22929	33.28	8192	22347	65	5Fahrad's Reloading Repeater		60			15	26	4			1377	1			The Perfect Poison		5	9023		3.2	18	0	251	5
	2		10671	2.6	8192	15807	8	7Light Crossbow		3			15	26	5												2.5	18	0	265	1
	2		11247	10.88	8192	6315	27	6Steelarrow Crossbow		22			15	26	2							Dark Iron Rifleman		1	6523	11	3.4	18	0	157	1
	2		30747	31.72	8192	18388	62	5Stoneshatter		57			15	26	2		1				-1	Prince Tortheldrin		1	11486	2557	2.9	18	0	95	2
	2		10671	7.41	8192	15808	21	7Fine Light Crossbow		16			15	26	5												2.7	18	0	106	1
	2		33020	40.97	8192	20599	71	4Polished Ironwood Crossbow		60			15	26	2							Emeriss		1	14889		3.1	18	0	76	4
	2		28911	13.04	8192	15809	34	7Heavy Crossbow		29			15	26	5												2.8	18	0	76	1
	2		31749	46.38	8192	18837	78	4High Warlord's Crossbow		60			15	26													2.9	18	0	72	2
	2		33828	41.61	8192	21459	72	4Crossbow of Imminent Doom		60			15	26	2		1					Ossirian the Unscarred		1	15339	3429	3.1	18	0	67	5
	2		31757	46.38	8192	18836	78	4Grand Marshal's Repeater		60			15	26													2.9	18	0	64	2
	2		26358	37.33	8192	21135	63	5Assassin's Throwing Axe		58			25	25													3	16	0	328	
	2	TRUE	20781	2.06	8192	5379	8	8Boot Knife		3			25	25	2	21											1.7	16	0	203	
	2		26361	33.86	8192	20814	65	7Master's Throwing Dagger		60			25	25													2.2	16	0	114	
	2		16760	2.5	8192	4959	7	7Throwing Tomahawk					25	25													2	16	0	89	
	2		16753	11	8192	3109	26	7(OLD)Wicked Throwing Dagger		21			25	25													2	16	0	54	
	2		16758	7.5	8192	3136	19	7(OLD)Heavy Throwing Axe		14			25	25													2	16	0	35	
	2		16754	1	8192	2945	3	7(OLD)Medium Throwing Knife					25	25													2	16	0	27	
	2	TRUE	16752	0.75	8192	6886	1	8Monster - Throwing Knife					25	25													2	16	0	20	
	2		16755	1.5	8192	3128	4	7(OLD)Medium Throwing Axe					25	25													2	16	0	10	
	2	TRUE	22671	0.75	8192	5870	1	8Monster - Throwing Spear					25	25													2	16	0	10	
	2	TRUE	16751	0.75	8192	5856	1	8Monster - Throwing Axe					25	25													2	16	0	7	
	2	TRUE	19805	0.75	8192	6088	1	"8Monster - Torch, Ranged"					25	25													2	16	0	6	
	2		22734	35.56	8192	6975	40	5Whirlwind Axe	1	30			17	17	4			-81	4			Whirlwind Weapon		5	1792		3.6	1	0	14010	1
	2		22221	37.29	8192	7717	42	5Ravager		37			17	17	2						-1	Herod		1	3975	796	3.5	1	0	10874	1
	2		23904	53.82	8192	12784	63	5Arcanite Reaper		58			17	17	1			11		inv_axe_09		Arcanite Reaper	164	6	16994		3.8	1	0	7718	1
	2		22217	28.95	8192	6687	34	5Corpsemaker		29			17	17	2						-1	Overlord Ramtusk		1	4420	491	3.8	1	0	7453	1
	2		18607	38.82	8192	6830	44	5Bonebiter		34		1	17	17	4			796	2			In the Name of the Light		5	1053		3.4	1	0	6590	1
	2		31735	67	8192	19169	70	4Nightfall		60			17	17	1			11		inv_axe_12		Nightfall	164	6	23653		3.5	1	0	6501	3
	2		19305	47.36	8192	2291	49	4Kang the Decapitator		44			17	17	2												3.6	1	0	5061	1
	2		33458	40.34	8192	870	40	4Fiery War Axe		35			17	17	2												2.9	1	0	4519	1
	2		19389	27.73	8192	2299	33	5Burning War Axe		28			17	17	2												3.3	1	0	4006	1
	2		22220	38.88	8192	9425	44	5Pendulum of Doom		39			17	17	2						-1	Stonevault Brawler		1	4855	1337	4	1	0	3788	1
	2		23228	41.84	8192	13018	48	5Executioner's Cleaver		43			17	17	2												3.8	1	0	3334	1
	2		29907	45.78	8192	17730	53	5Gatorbite Axe		48			17	17	2		1				-1	Rotgrip		1	13596	2100	3.2	1	0	2956	1
	2		28719	50.54	8192	11931	59	5Dreadforge Retaliator		54			17	17	2		1				-1	Emperor Dagran Thaurissan		1	9019	1584	3.7	1	0	2647	1
	2		23908	49.75	8192	13285	58	5The Blackrock Slicer		53			17	17	2		1				-1	Spirestone Battle Lord		1	9218	1583	4	1	0	2212	1
	2		32200	74.71	8192	17104	76	4Spinal Reaper		60			17	17	2		1					Ragnaros		1	11502	2717	3.4	1	0	1708	1
	2		19298	32.59	8192	9459	37	5Thermaplugg's Left Arm		32			17	17	2		1				-1	Mekgineer Thermaplugg		1	7800	721	2.7	1	0	1542	1
	2		28791	21.72	8192	13016	26	5Killmaim		21			17	17	2												3.2	1	0	1539	1
	2		28804	17.5	8192	12975	20	5Prospector Axe		15			17	17	2												2.4	1	0	1507	1
	2		28796	34.53	8192	10570	39	5Manslayer		34			17	17													3.2	1	0	1357	1
	2		22213	39.46	8192	10652	51	6Will of the Mountain Giant		40		2	17	17	4			357	1			Weapons of Spirit		5	3129		2.8	1	0	1334	1
	2		28794	48.13	8192	13003	56	5Lord Alexander's Battle Axe		51			17	17	2												3.2	1	0	1312	1
	2		19371	26.67	8192	7753	32	5Bloodspiller		27			17	17	2						-1					796	2.7	1	0	1247	1
	2		25599	35.52	8192	13017	40	5Hellslayer Battle Axe		35			17	17	2												2.9	1	0	1188	1
	2		22216	22.37	8192	2523	35	7Bullova		30			17	17	5												3.8	1	0	1171	1
	2		22215	56.67	8192	1263	60	4Brain Hacker		55			17	17	2												2.1	1	0	1060	1
	2		19290	19.7	8192	1318	23	5Night Reaver		18			17	17	2												3.3	1	0	1019	1
	2		33435	86.57	8192	21134	84	4Dark Edge of Insanity		60			17	17	2		1					C'Thun		1	15727	3428	3.5	1	0	1008	5
	2		28804	21	8192	23171	25	5The Axe of Severing		20			17	17	2							Sever		1	14682		3	1	0	794	6
	2		19296	19.63	8192	5194	23	5Taskmaster Axe		18			17	17	2						-1	Sneed		1	643	1581	2.7	1	0	757	1
	2		19307	30.17	8192	9521	41	6Skullsplitter		30		2	17	17	4			45	0			Call to Arms		5	679		2.9	1	0	733	1
	2		3243	11.82	8192	15424	18	6Axe of Orgrimmar		9		2	17	17	4			1637	1			Hidden Enemies		5	5730		3.3	1	0	724	1
	2		22212	48.08	8192	11816	56	5Angerforge's Battle Axe		51			17	17	2		1				-1	General Angerforge		1	9033	1584	2.6	1	0	722	1
	2		19309	42.66	8192	9481	49	5The Minotaur		44			17	17													3.2	1	0	695	1
	2		28073	42.58	8192	11907	55	6Beastslayer		50			17	17	4			490	1			The Mighty U'cha		5	4301		3.3	1	0	689	1
	2		8516	9.06	8192	3488	13	6Copper Battle Axe		8			17	17	1			11		inv_throwingaxe_02		Copper Battle Axe	164	6	3293		3.2	1	0	682	1
	2		19221	17.6	8192	5423	20	5Boahn's Fang		15			17	17	2							Boahn		1	3672		2.5	1	0	670	1
	2		8528	25.57	8192	3855	37	6Massive Iron Axe		32			17	17	1			11		inv_throwingaxe_05		Massive Iron Axe	164	6	3498		3.5	1	0	620	1
	2		19234	13	8192	1893	20	6Miner's Revenge		15		1	17	17	4			1581	2			Oh Brother. . .		5	167		3.5	1	0	618	1
	2		22249	21.09	8192	12249	31	6Merciless Axe		26			17	17	5												3.2	1	0	612	1
	2		22112	4.29	8192	2491	8	7Large Axe		3			17	17	5												2.8	1	0	592	1
	2		22222	18.33	8192	6905	27	6Reef Axe		22			17	17	2						-1	Gelihast		1	6243	719	3.3	1	0	580	1
	2		14038	11.33	8192	1959	17	6Cold Iron Pick		12			17	17	2							Skeletal Miner		1	623		3	1	0	573	1
	2		30881	59.44	8192	18538	63	4Treant's Bane		58			17	17	2		1							2	179564	2557	2.7	1	0	562	2
	2		25600	46.48	8192	12769	54	5Bleakwood Hew		49			17	17													2.7	1	0	506	1
	2		18328	35.61	8192	9383	40	5Obsidian Cleaver		35			17	17	2						-1	Stonevault Oracle		1	4852	1337	3.3	1	0	433	1
	2		34481	68.24	8192	21856	71	"4Neretzek, The Blood Drinker"		60			17	17	2												3.7	1	0	410	5
	2		19295	23.04	8192	9486	28	5Supercharger Battle Axe		23			17	17	2						-1					721	2.8	1	0	407	1
	2		22225	13.06	8192	5318	20	6Zhovur Axe		12		2	17	17	4			17	1			Serena Bloodfeather		5	876		3.1	1	0	403	1
	2		35371	81.81	8192	22815	81	4Severance		60			17	17	2		1					Patchwerk		1	16028	3456	3.6	1	0	399	6
	2		31958	77.37	8192	18831	78	4High Warlord's Battle Axe		60			17	17													3.8	1	0	388	2
	2		19311	39.46	8192	9685	51	6Will of the Mountain Giant		46			17	17													2.8	1	0	368	1
	2		22218	48.85	8192	11607	57	5Dark Iron Sunderer		52			17	17	1			11		inv_weapon_halberd_02		Dark Iron Sunderer	164	6	15294		2.6	1	0	347	1
	2		22223	32.5	8192	9679	43	6Tok'kar's Murloc Chopper		35		2	17	17	4			8	0			Threat From the Sea		5	1427		3.2	1	0	346	1
	2		31857	73.38	8192	19353	75	4Drake Talon Cleaver		60			17	17	2		1									2677	3.4	1	0	318	3
	2		11165	17.58	8192	3191	26	6Arced War Axe		21			17	17	2		1				-1	Commander Springvale		1	4278	209	3.3	1	0	315	1
	2	TRUE	8499	11.94	8192	3195	18	6Barbaric Battle Axe		13			17	17	2												3.6	1	0	309	1
	2		31858	68.13	8192	19354	71	4Draconic Avenger		60			17	17	2							Death Talon Wyrmguard		1	12460		3.2	1	0	300	3
	2		28207	42.71	8192	12000	55	6Limb Cleaver		50			17	17	4											1584	2.4	1	0	300	1
	2		23434	43.33	8192	12775	56	6Huge Thorium Battleaxe		51			17	17	1			11		inv_weapon_halberd_11		Huge Thorium Battleaxe	164	6	16971		3.3	1	0	286	1
	2		19306	33.72	8192	1521	44	6Lumbering Ogre Axe		39			17	17	2							Dustbelcher Lord		1	2719	3	3.9	1	0	251	1
	2	TRUE	8531	7.03	8192	4562	10	6Severing Axe		5			17	17	2												3.2	1	0	242	1
	2		19275	20.28	8192	3210	30	6Brutal War Axe		25			17	17	2												3.6	1	0	233	1
	2		24816	53.09	8192	13983	62	5Gravestone War Axe		57			17	17	2						-1	Kirtonos the Herald		1	10506	2057	3.4	1	0	219	1
	2		22108	15.26	8192	926	25	7Battle Axe		20			17	17	5												3.8	1	0	211	1
	2		8526	31.22	8192	1640	42	6Monstrous War Axe		37			17	17	2												3.7	1	0	196	1
	2		8533	29	8192	3856	40	6Shadow Crescent Axe		35			17	17	1			11		inv_axe_17		Shadow Crescent Axe	164	6	3500		2.5	1	0	189	1
	2		28573	16.06	8192	15269	24	6Massive Battle Axe		19			17	17	2												3.3	1	0	186	1
	2		28460	10.74	8192	15268	16	6Twin-bladed Axe		11			17	17	2												2.7	1	0	178	1
	2		31302	77.37	8192	18830	78	4Grand Marshal's Sunderer		60			17	17													3.8	1	0	172	2
	2		28541	45.8	8192	15272	59	6Razor Axe		54			17	17	2												2.5	1	0	171	1
	2		28334	43.42	8192	15271	56	6Colossal Great Axe		51			17	17	2												3.8	1	0	166	1
	2		22114	8.28	8192	1196	14	7Tabar		9			17	17	5												3.2	1	0	150	1
	2		19283	19.03	8192	3201	28	6Barbarian War Axe		23			17	17	2												3.1	1	0	149	1
	2		19302	31.21	8192	9626	42	6Dwarven Charge		35		1	17	17	4			1337	2			The Hidden Chamber		5	2240		2.9	1	0	147	1
	2		22115	11.82	8192	2025	20	7Bearded Axe		15			17	17	5												3.3	1	0	145	1
	2		19242	13.79	8192	872	21	6Rockslicer		16			17	17	2						-1	Rhahk'Zor		1	644	1581	3.3	1	0	136	1
	2		31219	52.9	8192	18759	62	5Malicious Axe		57			17	17	2						-1	Death Knight Darkreaver		1	14516	2057	3.1	1	0	135	1
	2		19227	13.03	8192	2907	20	6Dwarven Tree Chopper		16		1	17	17	4			38	0			A Dark Threat Looms		5	283		3.3	1	0	132	1
	2		36762	58.46	8192	19962	68	5Gri'lek's Carver		60			17	17	2							Gri'lek		1	15082	1977	3.9	1	0	127	4
	2		22214	16.09	8192	1455	24	6Blackrock Champion's Axe		19			17	17	2											44	3.2	1	0	127	1
	2		13360	49.68	8192	18324	58	5Waveslicer		53			17	17	2		1				-1	Hydrospawn		1	13280	2557	3.1	1	0	119	2
	2		19272	16.9	8192	7958	27	7Bronze Battle Axe		22			17	17	1			11		inv_axe_21		Bronze Battle Axe	164	6	9987		2.9	1	0	110	1
	2		19375	16.9	8192	1461	25	6Slayer's Battle Axe		20			17	17	2							Shadowhide Slayer		1	431	44	2.9	1	0	106	1
	2		22250	22.96	8192	12250	34	6Midnight Axe		29			17	17	5												2.7	1	0	105	1
	2		19246	13	8192	5626	20	6Skullchipper		15		1	17	17	4			148	1			The Absent Minded Prospector		5	943		3.5	1	0	102	1
	2		19390	11.82	8192	6094	18	6Piercing Axe		14		1	17	17	4			1581	2			Red Silk Bandanas		5	214		3.3	1	0	102	1
	2		6264	19.84	8192	756	29	6Tunnel Pick		24			17	17	2							Dark Iron Tunneler		1	1053	11	3.1	1	0	91	1
	2		34507	58.57	8192	19900	68	5Zulian Stone Axe		60			17	17	2		1					High Priest Venoxis		1	14507	1977	2.8	1	0	86	4
	2		28533	35.63	8192	15270	46	6Gigantic War Axe		41			17	17	2												3.2	1	0	85	1
	2		19232	13.04	8192	1220	20	6Lupine Axe		15			17	17	2							Redridge Drudger		1	580	44	2.3	1	0	79	1
	2		19372	14.55	8192	3199	22	6Battle Slayer		17			17	17	2												3.3	1	0	75	1
	2		28349	48.93	8192	15273	63	6Death Striker		58			17	17	2											1977	2.8	1	0	74	1
	2		22219	18.29	8192	2227	27	6Heavy Ogre War Axe		22			17	17	2							Splinter Fist Taskmaster		1	892	10	3.8	1	0	73	1
	2	TRUE	19287	13.04	8192	3779	32	8Hefty War Axe		27			17	17	2												2.8	1	0	61	1
	2		19231	10.83	8192	3586	16	6Logsplitter		9		2	17	17	4			130	0			Arugal's Folly		5	99		3.6	1	0	59	1
	2		19304	33.62	8192	1680	44	6Headchopper		39			17	17	2						-1	Mosh'Ogg Butcher		1	723	33	2.9	1	0	58	1
	2		19255	18.97	8192	2015	28	6Black Metal War Axe		23			17	17	2							Brain Eater		1	570	10	2.9	1	0	57	1
	2		8525	4.24	8192	3189	8	7Wood Chopper		3			17	17	2	21											3.3	1	0	57	1
	2		19291	15.14	8192	5749	23	6Scythe Axe		18			17	17	2							Ma'ruk Wyrmscale		1	2090	11	3.6	1	0	51	1
	2	TRUE	19374	22.88	8192	4020	49	8Splintering Battle Axe		44			17	17	2												3.3	1	0	50	1
	2		8506	12.5	8192	2203	19	6Brashclaw's Chopper		14			17	17	2						-1	Sergeant Brashclaw		1	506	40	3.4	1	0	47	1
	2		5128	38.04	8192	1639	49	6Grinning Axe		44			17	17	2												2.8	1	0	44	1
	2		8534	15.31	8192	2175	23	6Shadowhide Battle Axe		18			17	17	2							Shadowhide Warrior		1	568	44	3.2	1	0	43	1
	2	TRUE	19292	8.96	8192	1824	23	8Shiny War Axe		18			17	17	2												2.4	1	0	35	1
	2		14040	9	8192	6206	15	7Rock Chipper		10			17	17	2							Master Digger		1	1424	40	3.5	1	0	35	1
	2	TRUE	19374	27.6	8192	13819	59	8Balanced War Axe		54			17	17	2												2.5	1	0	30	1
	2		19236	12.5	8192	2823	19	6Mo'grosh Can Opener		14			17	17	2							Mo'grosh Brute		1	1180	38	3.2	1	0	28	1
	2		22291	1.38	8192	12282	2	7Worn Battleaxe					17	17													2.9	1	0	27	1
	2		8899	2.73	8192	5777	5	7Brave's Axe		1		2	17	17	4			215	1			Rite of Strength		5	757		3.3	1	0	24	1
	2		19252	5	8192	3325	9	7Vile Fin Battle Axe		4			17	17	2											85	3.1	1	0	21	1
	2	TRUE	19369	10.77	8192	1828	27	8Stone War Axe		22			17	17	2												2.6	1	0	19	1
	2		8512	2.1	8192	2479	4	7Broad Axe					17	17	5												3.1	1	0	17	1
	2		22111	31.25	8192	2531	44	7Great Axe		39			17	17	5												3.6	1	0	16	1
	2	TRUE	19226	5	8192	1512	12	8Crude Battle Axe		7			17	17	2												3	1	0	15	1
	2	TRUE	8501	3.39	8192	1417	8	8Beaten Battle Axe		3			17	17	2	21											3.1	1	0	13	1
	2		19247	2.57	8192	1386	5	7Thistlewood Axe					17	17													3.5	1	0	11	1
	2	TRUE	19245	6.61	8192	1812	17	8Short-handled Battle Axe		12			17	17	2												3.1	1	0	8	1
	2		8511	4.84	8192	2499	9	7Double-bladed Axe		4			17	17													3.2	1	0	6	1
	2		19243	1.61	8192	2483	3	7Rough Broad Axe					17	17													2.8	1	0	6	1
	2		20824	29	8192	7001	29	5Gravestone Scepter		18			15	26	4											719	1.5	19	0	7215	1
	2		25076	37.19	8192	7514	40	5Icefury Wand	128	30			15	26	4			-161	4			Mage's Wand		5	1952		1.6	19	0	5278	1
	2		21096	11.33	8192	11287	15	6Lesser Magic Wand		5			15	26	1			11		inv_staff_02		Lesser Magic Wand	333	6	14293		1.5	19	0	4369	1
	2		28828	62.69	8192	16997	62	5Stormrager		56			15	26	4											139	1.3	19	0	3708	1
	2		20776	35.31	8192	5239	46	7Blackbone Wand		41			15	26	5												1.6	19	0	3564	1
	2		21097	17.5	8192	11288	23	6Greater Magic Wand		13			15	26	1			11		inv_staff_07		Greater Magic Wand	333	6	14807		1.8	19	0	3564	1
	2		28697	32.86	8192	13063	34	5Starfaller		29			15	26	2												1.4	19	0	3354	1
	2		35593	38.08	8192	23177	41	5Lady Falther'ess' Finger		36			15	26	2							Lady Falther'ess		1	14686		1.3	19	0	3328	6
	2		28787	39.38	8192	13064	42	5Jaina's Firestarter		37			15	26	2												1.6	19	0	2899	1
	2		20825	33.21	8192	7708	35	5Necrotic Wand		30			15	26	2						-1	Azshir the Sleepless		1	6490	796	1.4	19	0	2882	1
	2		28633	27.11	8192	13062	27	5Thunderwood		22			15	26	2												1.9	19	0	2468	1
	2		28307	41.39	8192	9654	50	6Cairnstone Sliver		42		1	15	26	4			357	1			The Morrow Stone		5	2942		1.8	19	0	2331	1
	2		24743	62.63	8192	13938	62	5Bonecreeper Stylus		57			15	26	2						-1	Darkmaster Gandling		1	1853	2057	1.9	19	0	2322	1
	2		21098	25.38	8192	11289	31	6Lesser Mystic Wand		26			15	26	1			11		inv_staff_02		Lesser Mystic Wand	333	6	14809		1.3	19	0	2242	1
	2		24106	55.83	8192	13396	57	5Skul's Ghastly Touch		52			15	26	2		1				-1	Skul		1	10393	2017	1.8	19	0	2235	1
	2		21011	22.31	8192	5198	22	5Cookie's Stirring Rod		17			15	26	2						-1	Cookie		1	645	1581	1.3	19	0	1720	1
	2		21101	29	8192	11290	35	6Greater Mystic Wand		30			15	26	1			11		inv_wand_07		Greater Mystic Wand	333	6	14810		2	19	0	1592	1
	2		28738	21.56	8192	12984	21	5Skycaller		16			15	26	2												1.6	19	0	1400	1
	2		29924	50	8192	17745	51	5Noxious Shooter		46			15	26	2		1				-1	Noxxion		1	13282	2100	1.6	19	0	1384	1
	2		13084	32.86	8192	6806	40	6Dancing Flame		25		2	15	26	4			400	1			Final Passage		5	1394		1.4	19	0	1363	1
	2		28577	56.76	8192	15283	64	6Lunar Wand		59			15	26	2											1977	1.7	19	0	1252	1
	2		20790	35.67	8192	5216	45	6Umbral Wand		40			15	26	2												1.5	19	0	1235	1
	2		32685	51.32	8192	20082	52	5Woestave					15	26													1.9	19	0	1222	4
	2		6101	15.67	8192	5092	23	7Charred Razormane Wand		18			15	26	2							Razormane Seer		1	3458	17	1.5	19	0	1133	1
	2		21016	32.69	8192	4547	40	6Gnomish Zapper		35			15	26	4			45	0			Sunken Treasure		5	666		1.3	19	0	1128	1
	2		12601	20.29	8192	5243	20	5Firebelcher		15			15	26	2		1				-1	Deviate Faerie Dragon		1	5912	718	1.7	19	0	1004	1
	2		20786	47.22	8192	9483	49	5Flaming Incinerator		44			15	26													1.8	19	0	987	1
	2		28267	37.14	8192	10704	46	6Chillnail Splinter		38		2	15	26	4			15	1			Challenge Overlord Mok'Morokk		5	1173		1.4	19	0	932	1
	2		31628	41.07	8192	19118	50	6Nature's Breath		46		2	15	26	4			47	0			Dark Vessels		5	7850		1.4	19	0	929	1
	2		21027	37.19	8192	10766	40	5Plaguerot Sprig	128	35			15	26	2						-1	Plaguemaw the Rotting		1	7356	722	1.6	19	0	916	1
	2		6093	24.21	8192	5246	30	6Excavation Rod		22		1	15	26	4			11	0			Ormer's Revenge		5	296		1.9	19	0	914	1
	2		20801	32.75	8192	5253	40	6Goblin Igniter		30			15	26	4			33	0			Venture Company Mining		5	600		2	19	0	821	1
	2		18346	23.33	8192	8184	29	6Firestarter		24			15	26	2												1.5	19	0	802	1
	2		28626	48.42	8192	13065	50	5Wand of Allistarj		45			15	26	2												1.9	19	0	779	1
	2		21024	24.17	8192	5244	30	6Consecrated Wand		23		1	15	26	4			10	0			Worgen in the Woods		5	223		1.2	19	0	769	1
	2		20834	21.56	8192	5356	27	6Branding Rod		10		2	15	26	4			17	1			Isha Awak		5	873		1.6	19	0	751	1
	2		25076	60.94	8192	18483	61	5Mana Channeling Wand		56			15	26	2		1				-1	Cho'Rush the Observer		1	14324	2557	1.6	19	0	730	2
	2		28747	35.77	8192	10572	39	5Freezing Shard	128	34			15	26													1.3	19	0	691	1
	2		35263	139	8192	22821	92	4Doomfinger		60			15	26	2		1					Kel'Thuzad		1	15990	3456	1.5	19	0	651	6
	2		20828	31.84	8192	5247	39	6Rod of Sorrow		30		1	15	26	4			45	0			Wanted! Otto and Falconcrest		5	685		1.9	19	0	630	1
	2		21025	35.59	8192	9381	38	5Earthen Rod		33			15	26	2												1.7	19	0	625	1
	2		20793	32.69	8192	5249	40	6Burning Sliver		30		1	15	26	4			36	0			Crushridge Warmongers		5	504		1.3	19	0	613	1
	2		28518	53.21	8192	15282	60	6Dragon Finger		55			15	26	2												1.4	19	0	611	1
	2		28108	37.33	8192	11860	46	6Charged Lightning Rod		43			15	26	4			51	0			Ledger from Tanaris		5	4450		1.5	19	0	572	1
	2		25078	37.14	8192	7513	40	5Ragefire Wand	128	30			15	26	4			-161	4			Mage's Wand		5	1952		1.4	19	0	563	1
	2		34636	55.67	8192	22254	57	5Wand of Eternal Light		52			15	26													1.5	19	0	543	5
	2		20829	13.44	8192	5208	20	7Smoldering Wand		15			15	26	5												1.6	19	0	537	1
	2		6097	8.67	8192	5069	12	6Fire Wand		7			15	26	2												1.5	19	0	513	1
	2		15238	64	8192	19108	63	5Wand of Biting Cold		51			15	26	4											2597	1.5	19	0	511	3
	2		20788	55	8192	10836	56	5Rod of Corrosion		51			15	26	2		1				-1	Shade of Eranikus		1	5709	1477	1.3	19	0	471	1
	2		18356	10.36	8192	5071	14	6Shadow Wand		9			15	26	2												1.4	19	0	471	1
	2		20851	20.29	8192	8186	26	6Dire Wand		21			15	26	2												1.7	19	0	468	1
	2		25077	37.33	8192	11263	40	5Nether Force Wand	128	30			15	26	4			-161	4			Mage's Wand		5	1952		1.5	19	0	444	1
	2		20815	33.67	8192	5215	41	6Ember Wand		36			15	26	2												1.5	19	0	440	1
	2		6097	13.68	8192	5326	18	6Flaring Baton		13		2	15	26	4			17	1			The Escape		5	863		1.9	19	0	438	1
